"","date","state","cum_death","daily_death"
"New Mexico.4182",2020-02-07,"New Mexico",0,0
"New Mexico.4183",2020-02-08,"New Mexico",0,0
"New Mexico.4184",2020-02-09,"New Mexico",0,0
"New Mexico.4185",2020-02-10,"New Mexico",0,0
"New Mexico.4186",2020-02-11,"New Mexico",0,0
"New Mexico.4187",2020-02-12,"New Mexico",0,0
"New Mexico.4188",2020-02-13,"New Mexico",0,0
"New Mexico.4189",2020-02-14,"New Mexico",0,0
"New Mexico.4190",2020-02-15,"New Mexico",0,0
"New Mexico.4191",2020-02-16,"New Mexico",0,0
"New Mexico.4192",2020-02-17,"New Mexico",0,0
"New Mexico.4193",2020-02-18,"New Mexico",0,0
"New Mexico.4194",2020-02-19,"New Mexico",0,0
"New Mexico.4195",2020-02-20,"New Mexico",0,0
"New Mexico.4196",2020-02-21,"New Mexico",0,0
"New Mexico.4197",2020-02-22,"New Mexico",0,0
"New Mexico.4198",2020-02-23,"New Mexico",0,0
"New Mexico.4199",2020-02-24,"New Mexico",0,0
"New Mexico.4200",2020-02-25,"New Mexico",0,0
"New Mexico.4201",2020-02-26,"New Mexico",0,0
"New Mexico.4202",2020-02-27,"New Mexico",0,0
"New Mexico.4203",2020-02-28,"New Mexico",0,0
"New Mexico.4204",2020-02-29,"New Mexico",0,0
"New Mexico.4205",2020-03-01,"New Mexico",0,0
"New Mexico.4206",2020-03-02,"New Mexico",0,0
"New Mexico.4207",2020-03-03,"New Mexico",0,0
"New Mexico.4208",2020-03-04,"New Mexico",0,0
"New Mexico.4209",2020-03-05,"New Mexico",0,0
"New Mexico.4210",2020-03-06,"New Mexico",0,0
"New Mexico.4211",2020-03-07,"New Mexico",0,0
"New Mexico.4212",2020-03-08,"New Mexico",0,0
"New Mexico.4213",2020-03-09,"New Mexico",0,0
"New Mexico.4214",2020-03-10,"New Mexico",0,0
"New Mexico.4215",2020-03-11,"New Mexico",0,0
"New Mexico.4216",2020-03-12,"New Mexico",0,0
"New Mexico.4217",2020-03-13,"New Mexico",0,0
"New Mexico.4218",2020-03-14,"New Mexico",0,0
"New Mexico.4219",2020-03-15,"New Mexico",0,0
"New Mexico.4220",2020-03-16,"New Mexico",0,0
"New Mexico.4221",2020-03-17,"New Mexico",0,0
"New Mexico.4222",2020-03-18,"New Mexico",0,0
"New Mexico.4223",2020-03-19,"New Mexico",0,0
"New Mexico.4224",2020-03-20,"New Mexico",0,0
"New Mexico.4225",2020-03-21,"New Mexico",0,0
"New Mexico.4226",2020-03-22,"New Mexico",0,0
"New Mexico.4227",2020-03-23,"New Mexico",0,0
"New Mexico.4228",2020-03-24,"New Mexico",0,0
"New Mexico.4229",2020-03-25,"New Mexico",1,1
"New Mexico.4230",2020-03-26,"New Mexico",1,0
"New Mexico.4231",2020-03-27,"New Mexico",1,0
"New Mexico.4232",2020-03-28,"New Mexico",1,0
"New Mexico.4233",2020-03-29,"New Mexico",2,1
"New Mexico.4234",2020-03-30,"New Mexico",2,0
"New Mexico.4235",2020-03-31,"New Mexico",4,2
"New Mexico.4236",2020-04-01,"New Mexico",5,1
"New Mexico.4237",2020-04-02,"New Mexico",6,1
"New Mexico.4238",2020-04-03,"New Mexico",10,4
"New Mexico.4239",2020-04-04,"New Mexico",11,1
"New Mexico.4240",2020-04-05,"New Mexico",12,1
"New Mexico.4241",2020-04-06,"New Mexico",12,0
"New Mexico.4242",2020-04-07,"New Mexico",13,1
"New Mexico.4243",2020-04-08,"New Mexico",13,0
"New Mexico.4244",2020-04-09,"New Mexico",16,3
"New Mexico.4245",2020-04-10,"New Mexico",17,1
"New Mexico.4246",2020-04-11,"New Mexico",19,2
"New Mexico.4247",2020-04-12,"New Mexico",26,7
"New Mexico.4248",2020-04-13,"New Mexico",26,0
"New Mexico.4249",2020-04-14,"New Mexico",31,5
"New Mexico.4250",2020-04-15,"New Mexico",36,5
"New Mexico.4251",2020-04-16,"New Mexico",36,0
"New Mexico.4252",2020-04-17,"New Mexico",44,8
"New Mexico.4253",2020-04-18,"New Mexico",53,9
"New Mexico.4254",2020-04-19,"New Mexico",55,2
"New Mexico.4255",2020-04-20,"New Mexico",58,3
"New Mexico.4256",2020-04-21,"New Mexico",58,0
"New Mexico.4257",2020-04-22,"New Mexico",71,13
"New Mexico.4258",2020-04-23,"New Mexico",78,7
"New Mexico.4259",2020-04-24,"New Mexico",84,6
"New Mexico.4260",2020-04-25,"New Mexico",93,9
"New Mexico.4261",2020-04-26,"New Mexico",99,6
"New Mexico.4262",2020-04-27,"New Mexico",99,0
"New Mexico.4263",2020-04-28,"New Mexico",105,6
"New Mexico.4264",2020-04-29,"New Mexico",112,7
"New Mexico.4265",2020-04-30,"New Mexico",123,11
"New Mexico.4266",2020-05-01,"New Mexico",131,8
"New Mexico.4267",2020-05-02,"New Mexico",138,7
"New Mexico.4268",2020-05-03,"New Mexico",151,13
"New Mexico.4269",2020-05-04,"New Mexico",156,5
"New Mexico.4270",2020-05-05,"New Mexico",162,6
"New Mexico.4271",2020-05-06,"New Mexico",169,7
"New Mexico.4272",2020-05-07,"New Mexico",172,3
"New Mexico.4273",2020-05-08,"New Mexico",181,9
"New Mexico.4274",2020-05-09,"New Mexico",191,10
"New Mexico.4275",2020-05-10,"New Mexico",200,9
"New Mexico.4276",2020-05-11,"New Mexico",208,8
"New Mexico.4277",2020-05-12,"New Mexico",219,11
"New Mexico.4278",2020-05-13,"New Mexico",231,12
"New Mexico.4279",2020-05-14,"New Mexico",242,11
"New Mexico.4280",2020-05-15,"New Mexico",253,11
"New Mexico.4281",2020-05-16,"New Mexico",259,6
"New Mexico.4282",2020-05-17,"New Mexico",265,6
"New Mexico.4283",2020-05-18,"New Mexico",270,5
"New Mexico.4284",2020-05-19,"New Mexico",276,6
"New York.4285",2020-01-22,"New York",0,0
"New York.4286",2020-01-23,"New York",0,0
"New York.4287",2020-01-24,"New York",0,0
"New York.4288",2020-01-25,"New York",0,0
"New York.4289",2020-01-26,"New York",0,0
"New York.4290",2020-01-27,"New York",0,0
"New York.4291",2020-01-28,"New York",0,0
"New York.4292",2020-01-29,"New York",0,0
"New York.4293",2020-01-30,"New York",0,0
"New York.4294",2020-01-31,"New York",0,0
"New York.4295",2020-02-01,"New York",0,0
"New York.4296",2020-02-02,"New York",0,0
"New York.4297",2020-02-03,"New York",0,0
"New York.4298",2020-02-04,"New York",0,0
"New York.4299",2020-02-05,"New York",0,0
"New York.4300",2020-02-06,"New York",0,0
"New York.4301",2020-02-07,"New York",0,0
"New York.4302",2020-02-08,"New York",0,0
"New York.4303",2020-02-09,"New York",0,0
"New York.4304",2020-02-10,"New York",0,0
"New York.4305",2020-02-11,"New York",0,0
"New York.4306",2020-02-12,"New York",0,0
"New York.4307",2020-02-13,"New York",0,0
"New York.4308",2020-02-14,"New York",0,0
"New York.4309",2020-02-15,"New York",0,0
"New York.4310",2020-02-16,"New York",0,0
"New York.4311",2020-02-17,"New York",0,0
"New York.4312",2020-02-18,"New York",0,0
"New York.4313",2020-02-19,"New York",0,0
"New York.4314",2020-02-20,"New York",0,0
"New York.4315",2020-02-21,"New York",0,0
"New York.4316",2020-02-22,"New York",0,0
"New York.4317",2020-02-23,"New York",0,0
"New York.4318",2020-02-24,"New York",0,0
"New York.4319",2020-02-25,"New York",0,0
"New York.4320",2020-02-26,"New York",0,0
"New York.4321",2020-02-27,"New York",0,0
"New York.4322",2020-02-28,"New York",0,0
"New York.4323",2020-02-29,"New York",0,0
"New York.4324",2020-03-01,"New York",0,0
"New York.4325",2020-03-02,"New York",0,0
"New York.4326",2020-03-03,"New York",0,0
"New York.4327",2020-03-04,"New York",0,0
"New York.4328",2020-03-05,"New York",0,0
"New York.4329",2020-03-06,"New York",0,0
"New York.4330",2020-03-07,"New York",0,0
"New York.4331",2020-03-08,"New York",0,0
"New York.4332",2020-03-09,"New York",0,0
"New York.4333",2020-03-10,"New York",0,0
"New York.4334",2020-03-11,"New York",0,0
"New York.4335",2020-03-12,"New York",1,1
"New York.4336",2020-03-13,"New York",2,1
"New York.4337",2020-03-14,"New York",6,4
"New York.4338",2020-03-15,"New York",12,6
"New York.4339",2020-03-16,"New York",24,12
"New York.4340",2020-03-17,"New York",38,14
"New York.4341",2020-03-18,"New York",63,25
"New York.4342",2020-03-19,"New York",96,33
"New York.4343",2020-03-20,"New York",151,55
"New York.4344",2020-03-21,"New York",195,44
"New York.4345",2020-03-22,"New York",286,91
"New York.4346",2020-03-23,"New York",387,101
"New York.4347",2020-03-24,"New York",512,125
"New York.4348",2020-03-25,"New York",659,147
"New York.4349",2020-03-26,"New York",902,243
"New York.4350",2020-03-27,"New York",1211,309
"New York.4351",2020-03-28,"New York",1588,377
"New York.4352",2020-03-29,"New York",2016,428
"New York.4353",2020-03-30,"New York",2556,540
"New York.4354",2020-03-31,"New York",3207,651
"New York.4355",2020-04-01,"New York",3917,710
"New York.4356",2020-04-02,"New York",4730,813
"New York.4357",2020-04-03,"New York",5418,688
"New York.4358",2020-04-04,"New York",5991,573
"New York.4359",2020-04-05,"New York",6785,794
"New York.4360",2020-04-06,"New York",7809,1024
"New York.4361",2020-04-07,"New York",8886,1077
"New York.4362",2020-04-08,"New York",9834,948
"New York.4363",2020-04-09,"New York",10778,944
"New York.4364",2020-04-10,"New York",11605,827
"New York.4365",2020-04-11,"New York",12498,893
"New York.4366",2020-04-12,"New York",13442,944
"New York.4367",2020-04-13,"New York",14390,948
"New York.4368",2020-04-14,"New York",15261,871
"New York.4369",2020-04-15,"New York",16013,752
"New York.4370",2020-04-16,"New York",16729,716
"New York.4371",2020-04-17,"New York",17755,1026
"New York.4372",2020-04-18,"New York",18760,1005
"New York.4373",2020-04-19,"New York",18582,-178
"New York.4374",2020-04-20,"New York",19176,594
"New York.4375",2020-04-21,"New York",19746,570
"New York.4376",2020-04-22,"New York",20203,457
"New York.4377",2020-04-23,"New York",20743,540
"New York.4378",2020-04-24,"New York",20955,212
"New York.4379",2020-04-25,"New York",22009,1054
"New York.4380",2020-04-26,"New York",22269,260
"New York.4381",2020-04-27,"New York",22668,399
"New York.4382",2020-04-28,"New York",22912,244
"New York.4383",2020-04-29,"New York",23477,565
"New York.4384",2020-04-30,"New York",23587,110
"New York.4385",2020-05-01,"New York",24039,452
"New York.4386",2020-05-02,"New York",24198,159
"New York.4387",2020-05-03,"New York",24708,510
"New York.4388",2020-05-04,"New York",24999,291
"New York.4389",2020-05-05,"New York",25124,125
"New York.4390",2020-05-06,"New York",25623,499
"New York.4391",2020-05-07,"New York",26144,521
"New York.4392",2020-05-08,"New York",26243,99
"New York.4393",2020-05-09,"New York",26612,369
"New York.4394",2020-05-10,"New York",26641,29
"New York.4395",2020-05-11,"New York",26988,347
"New York.4396",2020-05-12,"New York",27284,296
"New York.4397",2020-05-13,"New York",27477,193
"New York.4398",2020-05-14,"New York",27641,164
"New York.4399",2020-05-15,"New York",27878,237
"New York.4400",2020-05-16,"New York",28049,171
"New York.4401",2020-05-17,"New York",28232,183
"New York.4402",2020-05-18,"New York",28339,107
"New York.4403",2020-05-19,"New York",28558,219
"North Carolina.4404",2020-01-22,"North Carolina",0,0
"North Carolina.4405",2020-01-23,"North Carolina",0,0
"North Carolina.4406",2020-01-24,"North Carolina",0,0
"North Carolina.4407",2020-01-25,"North Carolina",0,0
"North Carolina.4408",2020-01-26,"North Carolina",0,0
"North Carolina.4409",2020-01-27,"North Carolina",0,0
"North Carolina.4410",2020-01-28,"North Carolina",0,0
"North Carolina.4411",2020-01-29,"North Carolina",0,0
"North Carolina.4412",2020-01-30,"North Carolina",0,0
"North Carolina.4413",2020-01-31,"North Carolina",0,0
"North Carolina.4414",2020-02-01,"North Carolina",0,0
"North Carolina.4415",2020-02-02,"North Carolina",0,0
"North Carolina.4416",2020-02-03,"North Carolina",0,0
"North Carolina.4417",2020-02-04,"North Carolina",0,0
"North Carolina.4418",2020-02-05,"North Carolina",0,0
"North Carolina.4419",2020-02-06,"North Carolina",0,0
"North Carolina.4420",2020-02-07,"North Carolina",0,0
"North Carolina.4421",2020-02-08,"North Carolina",0,0
"North Carolina.4422",2020-02-09,"North Carolina",0,0
"North Carolina.4423",2020-02-10,"North Carolina",0,0
"North Carolina.4424",2020-02-11,"North Carolina",0,0
"North Carolina.4425",2020-02-12,"North Carolina",0,0
"North Carolina.4426",2020-02-13,"North Carolina",0,0
"North Carolina.4427",2020-02-14,"North Carolina",0,0
"North Carolina.4428",2020-02-15,"North Carolina",0,0
"North Carolina.4429",2020-02-16,"North Carolina",0,0
"North Carolina.4430",2020-02-17,"North Carolina",0,0
"North Carolina.4431",2020-02-18,"North Carolina",0,0
"North Carolina.4432",2020-02-19,"North Carolina",0,0
"North Carolina.4433",2020-02-20,"North Carolina",0,0
"North Carolina.4434",2020-02-21,"North Carolina",0,0
"North Carolina.4435",2020-02-22,"North Carolina",0,0
"North Carolina.4436",2020-02-23,"North Carolina",0,0
"North Carolina.4437",2020-02-24,"North Carolina",0,0
"North Carolina.4438",2020-02-25,"North Carolina",0,0
"North Carolina.4439",2020-02-26,"North Carolina",0,0
"North Carolina.4440",2020-02-27,"North Carolina",0,0
"North Carolina.4441",2020-02-28,"North Carolina",0,0
"North Carolina.4442",2020-02-29,"North Carolina",0,0
"North Carolina.4443",2020-03-01,"North Carolina",0,0
"North Carolina.4444",2020-03-02,"North Carolina",0,0
"North Carolina.4445",2020-03-03,"North Carolina",0,0
"North Carolina.4446",2020-03-04,"North Carolina",0,0
"North Carolina.4447",2020-03-05,"North Carolina",0,0
"North Carolina.4448",2020-03-06,"North Carolina",0,0
"North Carolina.4449",2020-03-07,"North Carolina",0,0
"North Carolina.4450",2020-03-08,"North Carolina",0,0
"North Carolina.4451",2020-03-09,"North Carolina",0,0
"North Carolina.4452",2020-03-10,"North Carolina",0,0
"North Carolina.4453",2020-03-11,"North Carolina",0,0
"North Carolina.4454",2020-03-12,"North Carolina",0,0
"North Carolina.4455",2020-03-13,"North Carolina",0,0
"North Carolina.4456",2020-03-14,"North Carolina",0,0
"North Carolina.4457",2020-03-15,"North Carolina",0,0
"North Carolina.4458",2020-03-16,"North Carolina",0,0
"North Carolina.4459",2020-03-17,"North Carolina",0,0
"North Carolina.4460",2020-03-18,"North Carolina",0,0
"North Carolina.4461",2020-03-19,"North Carolina",0,0
"North Carolina.4462",2020-03-20,"North Carolina",0,0
"North Carolina.4463",2020-03-21,"North Carolina",0,0
"North Carolina.4464",2020-03-22,"North Carolina",0,0
"North Carolina.4465",2020-03-23,"North Carolina",0,0
"North Carolina.4466",2020-03-24,"North Carolina",0,0
"North Carolina.4467",2020-03-25,"North Carolina",2,2
"North Carolina.4468",2020-03-26,"North Carolina",3,1
"North Carolina.4469",2020-03-27,"North Carolina",4,1
"North Carolina.4470",2020-03-28,"North Carolina",5,1
"North Carolina.4471",2020-03-29,"North Carolina",7,2
"North Carolina.4472",2020-03-30,"North Carolina",7,0
"North Carolina.4473",2020-03-31,"North Carolina",12,5
"North Carolina.4474",2020-04-01,"North Carolina",14,2
"North Carolina.4475",2020-04-02,"North Carolina",21,7
"North Carolina.4476",2020-04-03,"North Carolina",27,6
"North Carolina.4477",2020-04-04,"North Carolina",34,7
"North Carolina.4478",2020-04-05,"North Carolina",38,4
"North Carolina.4479",2020-04-06,"North Carolina",45,7
"North Carolina.4480",2020-04-07,"North Carolina",53,8
"North Carolina.4481",2020-04-08,"North Carolina",66,13
"North Carolina.4482",2020-04-09,"North Carolina",76,10
"North Carolina.4483",2020-04-10,"North Carolina",83,7
"North Carolina.4484",2020-04-11,"North Carolina",89,6
"North Carolina.4485",2020-04-12,"North Carolina",89,0
"North Carolina.4486",2020-04-13,"North Carolina",94,5
"North Carolina.4487",2020-04-14,"North Carolina",112,18
"North Carolina.4488",2020-04-15,"North Carolina",130,18
"North Carolina.4489",2020-04-16,"North Carolina",150,20
"North Carolina.4490",2020-04-17,"North Carolina",177,27
"North Carolina.4491",2020-04-18,"North Carolina",187,10
"North Carolina.4492",2020-04-19,"North Carolina",200,13
"North Carolina.4493",2020-04-20,"North Carolina",218,18
"North Carolina.4494",2020-04-21,"North Carolina",245,27
"North Carolina.4495",2020-04-22,"North Carolina",265,20
"North Carolina.4496",2020-04-23,"North Carolina",281,16
"North Carolina.4497",2020-04-24,"North Carolina",294,13
"North Carolina.4498",2020-04-25,"North Carolina",305,11
"North Carolina.4499",2020-04-26,"North Carolina",324,19
"North Carolina.4500",2020-04-27,"North Carolina",340,16
"North Carolina.4501",2020-04-28,"North Carolina",363,23
"North Carolina.4502",2020-04-29,"North Carolina",382,19
"North Carolina.4503",2020-04-30,"North Carolina",406,24
"North Carolina.4504",2020-05-01,"North Carolina",419,13
"North Carolina.4505",2020-05-02,"North Carolina",431,12
"North Carolina.4506",2020-05-03,"North Carolina",434,3
"North Carolina.4507",2020-05-04,"North Carolina",442,8
"North Carolina.4508",2020-05-05,"North Carolina",472,30
"North Carolina.4509",2020-05-06,"North Carolina",492,20
"North Carolina.4510",2020-05-07,"North Carolina",513,21
"North Carolina.4511",2020-05-08,"North Carolina",530,17
"North Carolina.4512",2020-05-09,"North Carolina",551,21
"North Carolina.4513",2020-05-10,"North Carolina",564,13
"North Carolina.4514",2020-05-11,"North Carolina",575,11
"North Carolina.4515",2020-05-12,"North Carolina",600,25
"North Carolina.4516",2020-05-13,"North Carolina",625,25
"North Carolina.4517",2020-05-14,"North Carolina",641,16
"North Carolina.4518",2020-05-15,"North Carolina",667,26
"North Carolina.4519",2020-05-16,"North Carolina",676,9
"North Carolina.4520",2020-05-17,"North Carolina",686,10
"North Carolina.4521",2020-05-18,"North Carolina",693,7
"North Carolina.4522",2020-05-19,"North Carolina",693,0
"North Dakota.4523",2020-01-22,"North Dakota",0,0
"North Dakota.4524",2020-01-23,"North Dakota",0,0
"North Dakota.4525",2020-01-24,"North Dakota",0,0
"North Dakota.4526",2020-01-25,"North Dakota",0,0
"North Dakota.4527",2020-01-26,"North Dakota",0,0
"North Dakota.4528",2020-01-27,"North Dakota",0,0
"North Dakota.4529",2020-01-28,"North Dakota",0,0
"North Dakota.4530",2020-01-29,"North Dakota",0,0
"North Dakota.4531",2020-01-30,"North Dakota",0,0
"North Dakota.4532",2020-01-31,"North Dakota",0,0
"North Dakota.4533",2020-02-01,"North Dakota",0,0
"North Dakota.4534",2020-02-02,"North Dakota",0,0
"North Dakota.4535",2020-02-03,"North Dakota",0,0
"North Dakota.4536",2020-02-04,"North Dakota",0,0
"North Dakota.4537",2020-02-05,"North Dakota",0,0
"North Dakota.4538",2020-02-06,"North Dakota",0,0
"North Dakota.4539",2020-02-07,"North Dakota",0,0
"North Dakota.4540",2020-02-08,"North Dakota",0,0
"North Dakota.4541",2020-02-09,"North Dakota",0,0
"North Dakota.4542",2020-02-10,"North Dakota",0,0
"North Dakota.4543",2020-02-11,"North Dakota",0,0
"North Dakota.4544",2020-02-12,"North Dakota",0,0
"North Dakota.4545",2020-02-13,"North Dakota",0,0
"North Dakota.4546",2020-02-14,"North Dakota",0,0
"North Dakota.4547",2020-02-15,"North Dakota",0,0
"North Dakota.4548",2020-02-16,"North Dakota",0,0
"North Dakota.4549",2020-02-17,"North Dakota",0,0
"North Dakota.4550",2020-02-18,"North Dakota",0,0
"North Dakota.4551",2020-02-19,"North Dakota",0,0
"North Dakota.4552",2020-02-20,"North Dakota",0,0
"North Dakota.4553",2020-02-21,"North Dakota",0,0
"North Dakota.4554",2020-02-22,"North Dakota",0,0
"North Dakota.4555",2020-02-23,"North Dakota",0,0
"North Dakota.4556",2020-02-24,"North Dakota",0,0
"North Dakota.4557",2020-02-25,"North Dakota",0,0
"North Dakota.4558",2020-02-26,"North Dakota",0,0
"North Dakota.4559",2020-02-27,"North Dakota",0,0
"North Dakota.4560",2020-02-28,"North Dakota",0,0
"North Dakota.4561",2020-02-29,"North Dakota",0,0
"North Dakota.4562",2020-03-01,"North Dakota",0,0
"North Dakota.4563",2020-03-02,"North Dakota",0,0
"North Dakota.4564",2020-03-03,"North Dakota",0,0
"North Dakota.4565",2020-03-04,"North Dakota",0,0
"North Dakota.4566",2020-03-05,"North Dakota",0,0
"North Dakota.4567",2020-03-06,"North Dakota",0,0
"North Dakota.4568",2020-03-07,"North Dakota",0,0
"North Dakota.4569",2020-03-08,"North Dakota",0,0
"North Dakota.4570",2020-03-09,"North Dakota",0,0
"North Dakota.4571",2020-03-10,"North Dakota",0,0
"North Dakota.4572",2020-03-11,"North Dakota",0,0
"North Dakota.4573",2020-03-12,"North Dakota",0,0
"North Dakota.4574",2020-03-13,"North Dakota",0,0
"North Dakota.4575",2020-03-14,"North Dakota",0,0
"North Dakota.4576",2020-03-15,"North Dakota",0,0
"North Dakota.4577",2020-03-16,"North Dakota",0,0
"North Dakota.4578",2020-03-17,"North Dakota",0,0
"North Dakota.4579",2020-03-18,"North Dakota",0,0
"North Dakota.4580",2020-03-19,"North Dakota",0,0
"North Dakota.4581",2020-03-20,"North Dakota",0,0
"North Dakota.4582",2020-03-21,"North Dakota",0,0
"North Dakota.4583",2020-03-22,"North Dakota",0,0
"North Dakota.4584",2020-03-23,"North Dakota",0,0
"North Dakota.4585",2020-03-24,"North Dakota",0,0
"North Dakota.4586",2020-03-25,"North Dakota",0,0
"North Dakota.4587",2020-03-26,"North Dakota",0,0
"North Dakota.4588",2020-03-27,"North Dakota",1,1
"North Dakota.4589",2020-03-28,"North Dakota",1,0
"North Dakota.4590",2020-03-29,"North Dakota",1,0
"North Dakota.4591",2020-03-30,"North Dakota",2,1
"North Dakota.4592",2020-03-31,"North Dakota",3,1
"North Dakota.4593",2020-04-01,"North Dakota",3,0
"North Dakota.4594",2020-04-02,"North Dakota",3,0
"North Dakota.4595",2020-04-03,"North Dakota",3,0
"North Dakota.4596",2020-04-04,"North Dakota",3,0
"North Dakota.4597",2020-04-05,"North Dakota",3,0
"North Dakota.4598",2020-04-06,"North Dakota",3,0
"North Dakota.4599",2020-04-07,"North Dakota",4,1
"North Dakota.4600",2020-04-08,"North Dakota",4,0
"North Dakota.4601",2020-04-09,"North Dakota",5,1
"North Dakota.4602",2020-04-10,"North Dakota",6,1
"North Dakota.4603",2020-04-11,"North Dakota",7,1
"North Dakota.4604",2020-04-12,"North Dakota",7,0
"North Dakota.4605",2020-04-13,"North Dakota",8,1
"North Dakota.4606",2020-04-14,"North Dakota",8,0
"North Dakota.4607",2020-04-15,"North Dakota",9,1
"North Dakota.4608",2020-04-16,"North Dakota",9,0
"North Dakota.4609",2020-04-17,"North Dakota",9,0
"North Dakota.4610",2020-04-18,"North Dakota",9,0
"North Dakota.4611",2020-04-19,"North Dakota",9,0
"North Dakota.4612",2020-04-20,"North Dakota",9,0
"North Dakota.4613",2020-04-21,"North Dakota",13,4
"North Dakota.4614",2020-04-22,"North Dakota",14,1
"North Dakota.4615",2020-04-23,"North Dakota",15,1
"North Dakota.4616",2020-04-24,"North Dakota",15,0
"North Dakota.4617",2020-04-25,"North Dakota",16,1
"North Dakota.4618",2020-04-26,"North Dakota",17,1
"North Dakota.4619",2020-04-27,"North Dakota",19,2
"North Dakota.4620",2020-04-28,"North Dakota",19,0
"North Dakota.4621",2020-04-29,"North Dakota",19,0
"North Dakota.4622",2020-04-30,"North Dakota",19,0
"North Dakota.4623",2020-05-01,"North Dakota",23,4
"North Dakota.4624",2020-05-02,"North Dakota",24,1
"North Dakota.4625",2020-05-03,"North Dakota",25,1
"North Dakota.4626",2020-05-04,"North Dakota",25,0
"North Dakota.4627",2020-05-05,"North Dakota",25,0
"North Dakota.4628",2020-05-06,"North Dakota",31,6
"North Dakota.4629",2020-05-07,"North Dakota",31,0
"North Dakota.4630",2020-05-08,"North Dakota",33,2
"North Dakota.4631",2020-05-09,"North Dakota",35,2
"North Dakota.4632",2020-05-10,"North Dakota",35,0
"North Dakota.4633",2020-05-11,"North Dakota",36,1
"North Dakota.4634",2020-05-12,"North Dakota",38,2
"North Dakota.4635",2020-05-13,"North Dakota",40,2
